Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
GasA,Ex,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,2,429,TA,TA,Y,192,0,0,0,0,0,,,,0,2,2006,WD,Normal,230000
GasA,Gd,Y,SBrkr,684,512,0,1196,0,0,1,0,3,1,Gd,7,Typ,0,,Detchd,2005.0,Unf,2,528,TA,TA,Y,0,46,0,0,0,0,,GdPrv,Shed,800,8,2009,ConLI,Normal,110000
GasA,Ex,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,TA,7,Min1,0,,Attchd,1969.0,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,,GdWo,,0,4,2007,WD,Normal,152000
GasA,Gd,Y,SBrkr,1053,795,0,1848,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1922.0,Unf,2,370,TA,TA,N,0,0,0,0,220,0,,,,0,6,2008,WD,Normal,207000
GasA,Fa,Y,SBrkr,792,725,0,1517,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,230000
GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,36,24,0,0,0,0,,,,0,6,2009,WD,Normal,174000
GasA,TA,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,16,0,0,0,0,,,,0,4,2009,WD,Normal,167900
GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2,481,TA,TA,Y,0,30,0,0,216,0,,,,0,4,2006,WD,Normal,270000
GasA,Ex,Y,SBrkr,1826,0,0,1826,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,3,758,TA,TA,Y,180,75,0,0,120,0,,,,0,8,2006,New,Partial,319000
GasA,Ex,Y,SBrkr,1501,0,0,1501,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1999.0,RFn,2,577,TA,TA,Y,144,29,0,0,0,0,,,,0,6,2009,WD,Normal,204000
GasA,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,21,0,0,180,0,,,,0,7,2007,WD,Normal,218000
GasA,Gd,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,132500
GasA,Gd,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,,,Shed,700,5,2009,WD,Normal,168500
GasA,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,,Attchd,1994.0,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,,,,0,7,2007,WD,Normal,201000
GasA,Ex,Y,SBrkr,827,834,0,1661,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1996.0,RFn,2,550,TA,TA,Y,158,61,0,0,0,0,,,,0,4,2009,ConLw,Normal,212000
GasA,Gd,Y,SBrkr,1020,831,0,1851,0,0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,1964.0,RFn,2,440,TA,TA,Y,239,42,0,0,0,0,,MnWw,,0,7,2007,WD,Normal,187000
GasA,Ex,Y,SBrkr,2069,574,0,2643,0,0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,694,TA,TA,Y,414,84,0,0,0,0,,,,0,3,2007,WD,Normal,380000
GasA,Gd,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,514,TA,TA,Y,0,76,0,0,185,0,,,,0,7,2009,WD,Normal,159000
GasA,TA,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1962.0,Unf,2,539,TA,TA,Y,0,23,112,0,0,0,,,,0,1,2009,WD,Normal,103000
GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD,Normal,127000
GasA,TA,Y,SBrkr,1378,741,0,2119,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1972.0,RFn,2,583,TA,TA,Y,0,104,0,0,0,0,,GdPrv,,0,8,2009,COD,Abnorml,158000
GasA,Ex,Y,SBrkr,1494,0,0,1494,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,840,TA,TA,Y,160,33,0,0,0,0,,,,0,8,2007,New,Partial,279500
GasA,Gd,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,2005.0,Unf,2,484,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD,Normal,105900
GasA,Ex,Y,SBrkr,1554,0,0,1554,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,627,TA,TA,Y,156,73,0,0,0,0,,,,0,8,2007,WD,Normal,209500
GasA,TA,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1,330,TA,TA,Y,192,0,0,0,0,0,,,,0,1,2010,WD,Abnorml,97500
GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,7,Maj1,1,TA,Attchd,1998.0,Fin,2,583,TA,TA,Y,78,73,0,0,0,0,,,,0,6,2009,WD,Normal,213250
GasA,TA,N,FuseF,979,979,0,1958,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1946.0,Unf,2,492,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,145000
GasA,Gd,Y,SBrkr,956,930,0,1886,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2,431,TA,TA,Y,89,0,0,0,0,0,,,,0,7,2006,WD,Normal,199900
GasA,Ex,Y,SBrkr,953,694,0,1647,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1999.0,RFn,2,460,TA,TA,Y,0,40,0,0,0,0,,,,0,8,2007,WD,Normal,175000
GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1986.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,5,2010,WD,Normal,152000
GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425,TA,TA,Y,234,72,192,0,0,0,,,,0,7,2009,WD,Normal,213000
GasA,Ex,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1992.0,RFn,2,484,TA,TA,Y,0,124,0,0,0,0,,,,0,7,2006,WD,Normal,175900
GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,,CarPort,1969.0,Unf,2,400,Fa,TA,Y,120,0,0,0,0,0,,,,0,1,2008,WD,Alloca,108959
GasA,Ex,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2,393,TA,TA,Y,0,75,0,0,0,0,,,,0,7,2006,WD,Normal,180000
GasA,Ex,Y,SBrkr,1133,687,0,1820,1,0,2,0,4,1,TA,8,Typ,0,,Detchd,1925.0,Unf,1,240,TA,TA,N,0,100,0,0,0,0,,GdPrv,,0,6,2008,WD,Normal,184000
GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,,GdPrv,Shed,400,5,2010,WD,Normal,189000
GasA,Ex,Y,SBrkr,1092,0,0,1092,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1964.0,RFn,2,504,TA,Gd,Y,0,0,0,0,0,0,,MnPrv,,0,7,2008,WD,Normal,145000
GasA,Gd,Y,SBrkr,1236,857,0,2093,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1986.0,Fin,2,542,TA,TA,Y,364,63,0,0,0,0,,MnPrv,,0,11,2008,WD,Normal,215000
GasA,Ex,Y,SBrkr,1844,0,0,1844,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,620,TA,TA,Y,165,44,0,0,0,0,,,,0,9,2009,COD,Abnorml,257000
GasA,Ex,Y,SBrkr,1041,0,0,1041,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,1,270,TA,TA,Y,224,88,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,124500
GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2003.0,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,,,,0,8,2009,WD,Normal,184900
GasA,Ex,Y,SBrkr,1476,1237,0,2713,1,0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,2008.0,Fin,3,858,TA,TA,Y,126,66,0,0,0,0,,,,0,11,2008,New,Partial,446261
GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,,Attchd,1990.0,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,4,2006,WD,Normal,250000
GasA,Ex,Y,SBrkr,927,988,0,1915,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,Fin,2,506,TA,TA,Y,120,150,0,0,0,0,,,,0,2,2006,WD,Abnorml,220000
GasA,Ex,Y,SBrkr,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,2,576,TA,TA,Y,239,132,0,168,0,0,,,,0,3,2006,New,Partial,320000
GasA,TA,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1963.0,RFn,1,264,TA,TA,Y,192,0,0,0,0,0,,MnPrv,,0,2,2006,WD,Normal,154500
GasA,Ex,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003.0,Fin,3,708,TA,TA,Y,208,175,0,0,0,0,,,,0,11,2006,WD,Normal,360000
GasA,TA,Y,SBrkr,720,551,0,1271,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1948.0,Unf,1,312,TA,TA,Y,0,0,108,0,0,0,,,,0,8,2008,WD,Normal,135000
GasA,Ex,Y,SBrkr,1132,0,0,1132,1,0,1,1,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,2,451,TA,TA,Y,252,64,0,0,0,0,,,,0,6,2008,WD,Normal,176000
GasA,Gd,Y,FuseF,1022,752,0,1774,0,0,2,0,2,2,TA,8,Min1,2,TA,Detchd,1931.0,Unf,2,468,Fa,TA,Y,90,0,205,0,0,0,,,,0,4,2008,WD,Abnorml,129900
GasA,TA,Y,SBrkr,832,384,0,1216,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1947.0,Unf,1,336,TA,TA,Y,158,0,102,0,0,0,,,,0,10,2008,COD,Abnorml,118500
GasA,Ex,Y,FuseF,1108,0,0,1108,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1,280,TA,TA,N,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD,Normal,139400
GasA,Ex,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3,656,TA,TA,Y,340,60,144,0,0,0,,,,0,4,2009,WD,Normal,260000
GasA,Gd,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,895,TA,TA,Y,315,45,0,0,0,0,,,,0,7,2007,New,Partial,395000
GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1976.0,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,,,,0,9,2008,WD,Normal,205000
Grav,Fa,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,,,,,0,0,,,N,0,20,0,0,0,0,,,,0,3,2006,WD,Normal,52500
GasA,Gd,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,Fa,Fa,Y,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,177000
GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,141000
GasA,Ex,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,,,,0,11,2008,New,Partial,392500
GasA,Ex,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,2000.0,Unf,2,539,TA,TA,Y,120,55,0,0,0,0,,GdPrv,,0,12,2007,WD,Normal,179000
GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,COD,Abnorml,157000
GasA,Gd,Y,SBrkr,2000,704,0,2704,1,0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2,538,TA,TA,Y,269,111,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,345000
GasA,TA,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,208,TA,TA,Y,0,0,112,0,0,0,,,,0,7,2008,WD,Normal,120000
GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attchd,2004.0,RFn,2,420,TA,TA,Y,149,0,0,0,0,0,,,,0,5,2008,WD,Normal,149300
GasA,Gd,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1997.0,Fin,2,642,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,222000
GasA,Ex,Y,SBrkr,840,0,0,840,0,0,1,0,3,1,TA,5,Typ,1,TA,,,,0,0,,,N,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,87000
GasA,Gd,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Abnorml,110000
GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,540,TA,TA,Y,292,44,0,182,0,0,,,,0,12,2009,WD,Normal,222000
GasA,Ex,Y,SBrkr,1429,0,0,1429,0,1,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1960.0,Unf,2,572,TA,TA,Y,216,110,0,0,0,0,,,,0,6,2007,WD,Normal,181900
GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2,619,TA,TA,Y,0,65,0,0,222,0,,,,0,8,2006,WD,Normal,250000
GasA,TA,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,1950.0,Unf,2,576,TA,TA,Y,0,29,39,0,0,0,,MnPrv,,0,6,2007,WD,Normal,243000
GasA,Ex,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,,MnWw,,0,6,2007,WD,Normal,145000
GasA,TA,Y,FuseA,734,384,0,1118,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1990.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,116000
GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,,,,0,7,2008,WD,Normal,235000
GasA,Ex,Y,SBrkr,1828,0,0,1828,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2007.0,Unf,3,774,TA,TA,Y,0,108,0,0,260,0,,,,0,7,2007,New,Partial,314813
GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,,,,0,11,2008,WD,Normal,224000
GasA,TA,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,2007,WD,Normal,123000
GasA,Fa,Y,SBrkr,1689,0,0,1689,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,11,2009,COD,Normal,127500
GasA,TA,Y,SBrkr,720,564,0,1284,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1948.0,Unf,1,240,TA,TA,Y,0,35,0,0,0,0,,MnWw,,0,4,2009,WD,Normal,110000
GasA,Ex,Y,SBrkr,888,868,0,1756,1,0,2,1,3,1,TA,7,Typ,0,,Attchd,1996.0,Fin,2,422,TA,TA,Y,144,122,0,0,0,0,,,,0,7,2007,WD,Normal,204000
GasA,Gd,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2,498,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,153000
GasA,TA,Y,SBrkr,1277,0,0,1277,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2,526,TA,TA,Y,0,0,0,0,176,0,,GdWo,,0,4,2007,WD,Normal,167000
GasA,Ex,Y,SBrkr,1137,817,0,1954,0,1,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2,431,TA,TA,Y,0,119,150,0,0,0,,,,0,5,2008,WD,Normal,311500
GasA,TA,Y,SBrkr,1362,0,0,1362,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,2,504,TA,TA,Y,0,20,0,0,0,0,,,,0,6,2008,COD,Normal,163000
GasA,Ex,Y,SBrkr,1258,0,0,1258,0,1,2,0,3,1,Gd,5,Typ,0,,Attchd,1971.0,RFn,2,528,TA,TA,Y,55,0,0,216,0,0,,,,0,10,2008,COD,Abnorml,145000
GasA,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2,505,TA,TA,Y,0,0,0,162,0,0,,,,0,2,2009,WD,Normal,149500
GasA,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,87,0,0,0,0,,,,0,8,2007,WD,Normal,228500
GasA,Ex,Y,SBrkr,1112,556,0,1668,0,0,1,1,3,1,TA,6,Min2,0,,Attchd,1950.0,Unf,1,271,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,9,2009,WD,Normal,140000
GasA,TA,Y,SBrkr,896,896,0,1792,0,0,2,2,4,2,TA,8,Typ,0,,,,,0,0,,,Y,32,45,0,0,0,0,,,,0,9,2009,WD,Normal,136000
GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1987.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,106000
GasA,Ex,Y,SBrkr,1604,0,0,1604,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,660,TA,TA,Y,123,110,0,0,0,0,,,,0,3,2009,WD,Abnorml,220000
GasA,Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,141000
GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970.0,RFn,1,286,TA,TA,Y,238,0,0,0,0,0,,,,0,8,2009,WD,Normal,88000
GasA,Ex,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,712,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,New,Partial,283463
GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1981.0,Unf,2,576,TA,Fa,Y,0,0,34,0,0,0,,MnPrv,,0,10,2008,WD,Normal,147000
GasA,Ex,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,1960.0,RFn,2,505,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,242000
GasA,Fa,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2,576,TA,TA,Y,342,0,128,0,0,0,,,,0,6,2008,WD,Normal,136500
GasA,Ex,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3,834,TA,TA,Y,113,0,0,0,0,0,,,,0,6,2010,New,Partial,394432
GasA,Ex,Y,SBrkr,1320,0,0,1320,1,0,1,0,3,1,TA,6,Typ,2,Fa,Attchd,1966.0,RFn,2,564,TA,TA,Y,160,68,240,0,0,0,,,,0,5,2006,WD,Abnorml,164500
GasA,Gd,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1990.0,RFn,3,746,TA,TA,Y,127,44,224,0,0,0,,,,0,6,2007,WD,Normal,225000
GasA,Ex,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1958.0,RFn,1,275,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,COD,Normal,114500
GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,,Attchd,1968.0,RFn,1,288,TA,TA,Y,356,0,0,0,0,0,,GdWo,,0,11,2006,WD,Normal,138500
GasA,Ex,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,TA,4,Typ,0,,,,,0,0,,,Y,0,200,0,0,0,0,,,,0,6,2009,WD,Normal,118000
GasA,Ex,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2006.0,RFn,2,632,TA,TA,Y,105,54,0,0,0,0,,,,0,7,2006,New,Partial,194000
GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002.0,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,,,,0,3,2009,WD,Normal,184100
GasA,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,,Detchd,1965.0,Unf,1,429,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2009,WD,Normal,117500
GasA,Gd,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,TA,8,Typ,0,,Detchd,1915.0,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,,,,0,5,2010,WD,Normal,107400
GasA,Fa,N,SBrkr,835,0,0,835,0,0,1,0,2,1,TA,5,Typ,0,,Basment,1920.0,Unf,1,366,Fa,TA,Y,0,0,77,0,0,0,,,Shed,400,5,2010,COD,Abnorml,83000
GasA,Ex,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,,,,0,10,2008,WD,Normal,245000
GasA,Ex,Y,SBrkr,689,689,0,1378,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1928.0,Unf,2,360,TA,TA,N,0,0,116,0,0,0,,,,0,10,2008,WD,Normal,161000
GasA,Ex,Y,SBrkr,808,704,144,1656,0,0,2,1,3,1,TA,8,Min2,0,,Detchd,1916.0,Unf,1,180,Fa,Fa,N,0,0,0,140,0,0,,MnPrv,,0,8,2009,WD,Normal,135000
GasA,Ex,Y,SBrkr,734,1104,0,1838,0,0,2,1,4,1,TA,7,Typ,1,Gd,BuiltIn,2005.0,Fin,2,372,TA,TA,Y,100,40,0,0,0,0,,,,0,7,2006,WD,Normal,192140
GasA,TA,Y,SBrkr,1575,626,0,2201,0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1966.0,Unf,2,432,Gd,Gd,Y,586,236,0,0,0,738,Gd,GdPrv,,0,8,2006,WD,Alloca,274970
GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994.0,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,,,,0,4,2010,WD,Normal,325000
GasA,TA,Y,SBrkr,1161,808,0,1969,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977.0,RFn,2,534,TA,TA,Y,0,0,0,0,276,0,,,,0,11,2007,WD,Normal,190000
GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1950.0,Unf,2,420,TA,TA,Y,0,29,0,0,0,0,,,,0,7,2006,WD,Normal,109900
GasA,TA,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,0,,Detchd,1925.0,Unf,1,450,TA,TA,Y,0,0,112,0,120,0,,MnPrv,Shed,620,7,2006,WD,Abnorml,88000
GasA,TA,Y,SBrkr,1121,0,0,1121,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1963.0,Unf,2,480,TA,TA,Y,0,80,0,0,0,0,,MnPrv,,0,6,2009,WD,Normal,139000
GasA,TA,Y,SBrkr,820,527,0,1347,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,0,,,N,85,0,148,0,0,0,,,,0,1,2008,WD,Normal,107500
GasA,Ex,Y,SBrkr,912,1182,0,2094,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,615,TA,TA,Y,182,182,0,0,0,0,,,,0,11,2009,WD,Normal,263000
GasA,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,,,,0,4,2009,WD,Normal,189000
GasA,Gd,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,TA,8,Typ,0,,Detchd,1940.0,Unf,1,240,TA,TA,N,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,145000
